Submat,RF,Noise,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2,2,20,0.0328125,0.164843751,0.385937497,0.630468745,0.796875005,0.891406253,0.961718749,0.982031262,0.985156259,0.990625009,0.992187507,0.992968757,0.994531255,0.995312504,0.994531255,0.995312504,0.995312504,0.995312504,0.995312504,0.995312504,0.995312504,0.995312504,0.995312504,0.995312504,0.995312504
2,2,20,0.05625,0.2421875,0.551562482,0.759375005,0.879687504,0.961718745,0.990625004,0.998437501,0.997656252,0.996875003,0.996875003,0.998437501,0.999218751,0.998437501,0.999218751,0.999218751,0.998437501,0.998437501,0.999218751,0.999218751,0.999218751,0.999218751,0.999218751,0.999218751,0.999218751
2,2,20,0.08515625,0.484375,0.814062503,0.930468752,0.967968757,0.988281261,0.996875003,0.997656252,0.998437501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,20,0.125,0.564062499,0.875000005,0.964062502,0.993750006,0.998437501,0.999218751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,20,0.0796875,0.341406252,0.724218742,0.924999997,0.969531261,0.997656252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,20,0.070312499,0.37578125,0.728906251,0.892968751,0.975000005,0.990625009,0.998437501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,20,0.04296875,0.19765625,0.528906249,0.67265625,0.763281248,0.867187497,0.892968742,0.939843752,0.947656245,0.966406246,0.966406245,0.97109375,0.977343753,0.978906261,0.975781259,0.980468759,0.97968751,0.978125007,0.981250009,0.983593761,0.982812507,0.982812507,0.985156264,0.982812507,0.984375015
2,4,20,0.04140625,0.187500002,0.48984374,0.596093751,0.69687501,0.767968746,0.837499999,0.899218759,0.928125009,0.942187505,0.965625001,0.962500009,0.964843752,0.972656258,0.977343754,0.976562508,0.978906261,0.98437501,0.983593761,0.983593766,0.982812512,0.986718763,0.988281261,0.985937513,0.987500007
2,4,20,0.0453125,0.2484375,0.469531252,0.518749999,0.646093757,0.748437502,0.824218752,0.853124999,0.896875001,0.9078125,0.909375,0.934374998,0.932031255,0.938281249,0.945312497,0.953906252,0.949218739,0.953906253,0.953125008,0.962500008,0.95625,0.957812503,0.964843757,0.963281257,0.963281258
2,4,20,0.04609375,0.266406248,0.589062498,0.663281254,0.774999999,0.855468755,0.905468753,0.94765624,0.958593752,0.967968762,0.972656248,0.983593761,0.978125007,0.983593761,0.98906251,0.985937509,0.98906251,0.990625009,0.994531255,0.992968757,0.991406258,0.992187507,0.994531255,0.993750006,0.994531255
